Airline,Price,Departure,Arrival,DepartureDate,DayOfWeek,Month
LX,380.84,2024-11-20T16:25:00,2024-11-21T06:10:00,2024-11-20,2,11
LX,380.84,2024-11-20T21:00:00,2024-11-21T10:45:00,2024-11-20,2,11
LX,380.84,2024-11-20T21:00:00,2024-11-21T10:45:00,2024-11-20,2,11
LH,381.75,2024-11-20T17:25:00,2024-11-21T06:30:00,2024-11-20,2,11
LH,381.75,2024-11-20T17:25:00,2024-11-21T06:30:00,2024-11-20,2,11
LH,381.96,2024-11-20T15:55:00,2024-11-21T05:25:00,2024-11-20,2,11
LH,381.96,2024-11-20T20:00:00,2024-11-21T11:00:00,2024-11-20,2,11
LH,381.96,2024-11-20T18:00:00,2024-11-21T07:00:00,2024-11-20,2,11
LH,381.96,2024-11-20T18:00:00,2024-11-21T07:00:00,2024-11-20,2,11
LH,381.96,2024-11-20T04:00:00,2024-11-20T17:25:00,2024-11-20,2,11
LH,381.96,2024-11-20T04:00:00,2024-11-20T17:25:00,2024-11-20,2,11
LH,381.96,2024-11-20T22:10:00,2024-11-21T12:05:00,2024-11-20,2,11
LH,381.96,2024-11-20T22:10:00,2024-11-21T12:05:00,2024-11-20,2,11
LH,381.96,2024-11-20T15:55:00,2024-11-21T05:25:00,2024-11-20,2,11
LH,381.96,2024-11-20T20:00:00,2024-11-21T11:00:00,2024-11-20,2,11
UA,386.7,2024-11-20T22:10:00,2024-11-21T11:55:00,2024-11-20,2,11
LH,389.28,2024-11-20T09:00:00,2024-11-20T21:00:00,2024-11-20,2,11
AZ,392.32,2024-11-20T17:50:00,2024-11-21T08:10:00,2024-11-20,2,11
TP,394.66,2024-11-20T22:00:00,2024-11-21T09:40:00,2024-11-20,2,11
TP,394.66,2024-11-20T22:00:00,2024-11-21T09:40:00,2024-11-20,2,11
LH,404.81,2024-11-20T09:00:00,2024-11-20T21:00:00,2024-11-20,2,11
SN,405.31,2024-11-20T17:30:00,2024-11-21T07:20:00,2024-11-20,2,11
SN,405.31,2024-11-20T17:30:00,2024-11-21T07:20:00,2024-11-20,2,11
SN,405.31,2024-11-20T17:30:00,2024-11-21T07:20:00,2024-11-20,2,11
SN,405.52,2024-11-20T22:10:00,2024-11-21T12:05:00,2024-11-20,2,11
SN,405.52,2024-11-20T18:00:00,2024-11-21T07:00:00,2024-11-20,2,11
SN,405.52,2024-11-20T18:00:00,2024-11-21T07:00:00,2024-11-20,2,11
SN,405.52,2024-11-20T18:00:00,2024-11-21T07:00:00,2024-11-20,2,11
S4,408.57,2024-11-20T21:10:00,2024-11-21T06:45:00,2024-11-20,2,11
UA,410.16,2024-11-20T17:30:00,2024-11-21T07:00:00,2024-11-20,2,11
UA,410.37,2024-11-20T22:10:00,2024-11-21T11:55:00,2024-11-20,2,11
SN,417.34,2024-11-20T22:10:00,2024-11-21T12:05:00,2024-11-20,2,11
AF,426.85,2024-11-20T16:30:00,2024-11-21T05:45:00,2024-11-20,2,11
AF,426.85,2024-11-20T00:45:00,2024-11-20T13:55:00,2024-11-20,2,11
AF,426.85,2024-11-20T21:30:00,2024-11-21T10:45:00,2024-11-20,2,11
AF,426.85,2024-11-20T18:30:00,2024-11-21T07:45:00,2024-11-20,2,11
AF,426.85,2024-11-20T00:45:00,2024-11-20T13:55:00,2024-11-20,2,11
VS,426.85,2024-11-20T19:30:00,2024-11-21T09:00:00,2024-11-20,2,11
AT,436.2,2024-11-20T20:15:00,2024-11-21T09:10:00,2024-11-20,2,11
AF,438.55,2024-11-20T16:40:00,2024-11-21T05:55:00,2024-11-20,2,11
AF,438.55,2024-11-20T17:50:00,2024-11-21T06:50:00,2024-11-20,2,11
AF,438.55,2024-11-20T21:25:00,2024-11-21T10:30:00,2024-11-20,2,11
AF,438.55,2024-11-20T21:25:00,2024-11-21T10:30:00,2024-11-20,2,11
LX,454.34,2024-11-20T19:45:00,2024-11-21T09:20:00,2024-11-20,2,11
LH,455.91,2024-11-20T10:05:00,2024-11-20T11:32:00,2024-11-20,2,11
VS,458.12,2024-11-20T22:59:00,2024-11-21T10:55:00,2024-11-20,2,11
UA,465.82,2024-11-20T19:45:00,2024-11-21T09:20:00,2024-11-20,2,11
UA,465.82,2024-11-20T19:45:00,2024-11-21T09:20:00,2024-11-20,2,11
AF,472.85,2024-11-20T15:45:00,2024-11-20T18:18:00,2024-11-20,2,11
AF,472.85,2024-11-20T15:45:00,2024-11-20T18:18:00,2024-11-20,2,11
AY,483.65,2024-11-20T22:45:00,2024-11-21T13:55:00,2024-11-20,2,11
AY,483.65,2024-11-20T22:45:00,2024-11-21T13:55:00,2024-11-20,2,11
AF,484.55,2024-11-20T18:45:00,2024-11-21T08:15:00,2024-11-20,2,11
AF,484.55,2024-11-20T18:45:00,2024-11-21T08:15:00,2024-11-20,2,11
TP,487.66,2024-11-20T14:15:00,2024-11-20T15:28:00,2024-11-20,2,11
TP,487.66,2024-11-20T13:15:00,2024-11-20T14:26:00,2024-11-20,2,11
AZ,508.51,2024-11-20T21:00:00,2024-11-20T22:36:00,2024-11-20,2,11
AZ,508.51,2024-11-20T19:29:00,2024-11-20T21:16:00,2024-11-20,2,11
AZ,508.51,2024-11-20T17:00:00,2024-11-20T18:25:00,2024-11-20,2,11
AZ,508.51,2024-11-20T21:30:00,2024-11-21T01:21:00,2024-11-20,2,11
OS,617.15,2024-11-20T19:00:00,2024-11-21T08:00:00,2024-11-20,2,11
OS,617.15,2024-11-20T19:00:00,2024-11-21T08:00:00,2024-11-20,2,11
LO,624.88,2024-11-20T22:35:00,2024-11-21T13:05:00,2024-11-20,2,11
IB,694.14,2024-11-20T20:55:00,2024-11-21T10:10:00,2024-11-20,2,11
AF,761.85,2024-11-20T17:30:00,2024-11-21T06:40:00,2024-11-20,2,11
EI,765.16,2024-11-20T17:00:00,2024-11-21T04:25:00,2024-11-20,2,11
EI,765.16,2024-11-20T21:10:00,2024-11-21T08:50:00,2024-11-20,2,11
EI,765.16,2024-11-20T17:00:00,2024-11-21T04:25:00,2024-11-20,2,11
EI,772.26,2024-11-20T21:10:00,2024-11-21T08:50:00,2024-11-20,2,11
IB,798.14,2024-11-20T20:55:00,2024-11-21T10:10:00,2024-11-20,2,11
TK,821.48,2024-11-20T13:00:00,2024-11-21T06:50:00,2024-11-20,2,11
TK,821.48,2024-11-20T23:40:00,2024-11-21T17:25:00,2024-11-20,2,11
TK,821.48,2024-11-20T19:50:00,2024-11-21T13:45:00,2024-11-20,2,11
TK,821.48,2024-11-20T13:00:00,2024-11-21T06:50:00,2024-11-20,2,11
TK,821.48,2024-11-20T19:50:00,2024-11-21T13:45:00,2024-11-20,2,11
TK,821.48,2024-11-20T23:40:00,2024-11-21T17:25:00,2024-11-20,2,11
IB,883.14,2024-11-20T19:40:00,2024-11-21T08:45:00,2024-11-20,2,11
IB,883.14,2024-11-20T19:40:00,2024-11-21T08:45:00,2024-11-20,2,11
UX,1231.62,2024-11-20T18:35:00,2024-11-21T08:00:00,2024-11-20,2,11
IB,1913.22,2024-11-20T16:55:00,2024-11-21T06:10:00,2024-11-20,2,11
LX,4110.84,2024-11-20T19:00:00,2024-11-21T05:00:00,2024-11-20,2,11
LX,4110.84,2024-11-20T19:00:00,2024-11-21T05:00:00,2024-11-20,2,11
LX,4110.84,2024-11-20T19:00:00,2024-11-21T05:00:00,2024-11-20,2,11
LH,4111.75,2024-11-20T17:25:00,2024-11-21T06:30:00,2024-11-20,2,11
LH,4111.96,2024-11-20T22:10:00,2024-11-21T12:05:00,2024-11-20,2,11
LX,4138.34,2024-11-20T19:45:00,2024-11-21T09:20:00,2024-11-20,2,11
LX,4138.34,2024-11-20T19:45:00,2024-11-21T09:20:00,2024-11-20,2,11
AF,11664.58,2024-11-20T21:25:00,2024-11-21T10:30:00,2024-11-20,2,11
UX,370.62,2024-11-21T22:05:00,2024-11-22T11:10:00,2024-11-21,3,11
UX,377.6,2024-11-21T22:05:00,2024-11-22T11:10:00,2024-11-21,3,11
S4,403.57,2024-11-21T21:10:00,2024-11-22T06:45:00,2024-11-21,3,11
TP,431.66,2024-11-21T22:00:00,2024-11-22T09:40:00,2024-11-21,3,11
TP,431.66,2024-11-21T22:00:00,2024-11-22T09:40:00,2024-11-21,3,11
AT,436.2,2024-11-21T20:15:00,2024-11-22T09:10:00,2024-11-21,3,11
JU,437.7,2024-11-21T15:40:00,2024-11-22T06:20:00,2024-11-21,3,11
JU,437.7,2024-11-21T15:40:00,2024-11-22T06:20:00,2024-11-21,3,11
AZ,503.32,2024-11-21T16:45:00,2024-11-22T07:05:00,2024-11-21,3,11
AZ,503.32,2024-11-21T17:50:00,2024-11-22T08:10:00,2024-11-21,3,11
AZ,503.32,2024-11-21T21:15:00,2024-11-22T11:45:00,2024-11-21,3,11
AZ,503.32,2024-11-21T14:46:00,2024-11-21T16:13:00,2024-11-21,3,11
AZ,503.32,2024-11-21T15:20:00,2024-11-21T18:39:00,2024-11-21,3,11
AZ,503.32,2024-11-21T10:30:00,2024-11-21T12:10:00,2024-11-21,3,11
AZ,503.32,2024-11-21T09:59:00,2024-11-21T11:20:00,2024-11-21,3,11
AZ,503.32,2024-11-21T17:25:00,2024-11-21T20:48:00,2024-11-21,3,11
AZ,503.32,2024-11-21T15:20:00,2024-11-21T18:39:00,2024-11-21,3,11
AZ,503.32,2024-11-21T11:40:00,2024-11-21T14:51:00,2024-11-21,3,11
AZ,503.32,2024-11-21T09:00:00,2024-11-21T12:36:00,2024-11-21,3,11
AZ,508.51,2024-11-21T21:30:00,2024-11-22T00:59:00,2024-11-21,3,11
UA,508.62,2024-11-21T15:55:00,2024-11-21T17:39:00,2024-11-21,3,11
UA,508.62,2024-11-21T09:45:00,2024-11-21T11:29:00,2024-11-21,3,11
AC,508.62,2024-11-21T15:55:00,2024-11-21T17:39:00,2024-11-21,3,11
AC,508.62,2024-11-21T09:45:00,2024-11-21T11:29:00,2024-11-21,3,11
UA,520.25,2024-11-21T16:25:00,2024-11-22T06:10:00,2024-11-21,3,11
UA,520.25,2024-11-21T20:55:00,2024-11-22T10:40:00,2024-11-21,3,11
UA,521.16,2024-11-21T17:30:00,2024-11-22T07:00:00,2024-11-21,3,11
UA,521.16,2024-11-21T17:30:00,2024-11-22T07:00:00,2024-11-21,3,11
UA,521.37,2024-11-21T15:45:00,2024-11-22T05:25:00,2024-11-21,3,11
UA,521.37,2024-11-21T15:45:00,2024-11-22T05:25:00,2024-11-21,3,11
UA,526.88,2024-11-21T18:25:00,2024-11-22T07:40:00,2024-11-21,3,11
AF,527.8,2024-11-21T15:00:00,2024-11-21T17:33:00,2024-11-21,3,11
LX,537.84,2024-11-21T16:25:00,2024-11-22T06:10:00,2024-11-21,3,11
LX,537.84,2024-11-21T21:00:00,2024-11-22T10:45:00,2024-11-21,3,11
LH,538.75,2024-11-21T17:25:00,2024-11-22T06:30:00,2024-11-21,3,11
LH,538.75,2024-11-21T17:25:00,2024-11-22T06:30:00,2024-11-21,3,11
LH,538.96,2024-11-21T15:55:00,2024-11-22T05:25:00,2024-11-21,3,11
LH,538.96,2024-11-21T20:00:00,2024-11-22T11:00:00,2024-11-21,3,11
LH,538.96,2024-11-21T18:00:00,2024-11-22T07:00:00,2024-11-21,3,11
LH,538.96,2024-11-21T04:00:00,2024-11-21T17:25:00,2024-11-21,3,11
LH,538.96,2024-11-21T22:10:00,2024-11-22T12:05:00,2024-11-21,3,11
LH,538.96,2024-11-21T18:00:00,2024-11-22T07:00:00,2024-11-21,3,11
LH,538.96,2024-11-21T22:10:00,2024-11-22T12:05:00,2024-11-21,3,11
LH,538.96,2024-11-21T15:55:00,2024-11-22T05:25:00,2024-11-21,3,11
LH,538.96,2024-11-21T20:00:00,2024-11-22T11:00:00,2024-11-21,3,11
LH,538.96,2024-11-21T04:00:00,2024-11-21T17:25:00,2024-11-21,3,11
OS,544.15,2024-11-21T18:10:00,2024-11-22T08:25:00,2024-11-21,3,11
OS,544.15,2024-11-21T18:10:00,2024-11-22T08:25:00,2024-11-21,3,11
SN,544.47,2024-11-21T18:25:00,2024-11-22T07:40:00,2024-11-21,3,11
SN,544.47,2024-11-21T18:25:00,2024-11-22T07:40:00,2024-11-21,3,11
LH,546.28,2024-11-21T09:00:00,2024-11-21T21:00:00,2024-11-21,3,11
LH,561.81,2024-11-21T09:00:00,2024-11-21T21:00:00,2024-11-21,3,11
LX,565.34,2024-11-21T19:45:00,2024-11-22T09:20:00,2024-11-21,3,11
LX,565.34,2024-11-21T19:45:00,2024-11-22T09:20:00,2024-11-21,3,11
AF,584.25,2024-11-21T16:30:00,2024-11-22T05:45:00,2024-11-21,3,11
AF,584.25,2024-11-21T00:45:00,2024-11-21T13:55:00,2024-11-21,3,11
AF,584.25,2024-11-21T21:30:00,2024-11-22T10:45:00,2024-11-21,3,11
AF,584.25,2024-11-21T18:30:00,2024-11-22T07:45:00,2024-11-21,3,11
AF,584.25,2024-11-21T17:30:00,2024-11-22T06:40:00,2024-11-21,3,11
AF,584.25,2024-11-21T00:45:00,2024-11-21T13:55:00,2024-11-21,3,11
VS,595.95,2024-11-21T16:40:00,2024-11-22T05:55:00,2024-11-21,3,11
AF,595.95,2024-11-21T17:50:00,2024-11-22T06:50:00,2024-11-21,3,11
AF,595.95,2024-11-21T21:25:00,2024-11-22T10:30:00,2024-11-21,3,11
AF,595.95,2024-11-21T21:25:00,2024-11-22T10:30:00,2024-11-21,3,11
UA,613.25,2024-11-21T16:25:00,2024-11-22T06:10:00,2024-11-21,3,11
OS,614.15,2024-11-21T19:00:00,2024-11-22T08:00:00,2024-11-21,3,11
OS,614.15,2024-11-21T19:00:00,2024-11-22T08:00:00,2024-11-21,3,11
UA,619.88,2024-11-21T18:25:00,2024-11-22T07:40:00,2024-11-21,3,11
IB,620.54,2024-11-21T19:40:00,2024-11-22T08:45:00,2024-11-21,3,11
UA,623.82,2024-11-21T19:45:00,2024-11-22T09:20:00,2024-11-21,3,11
VS,625.53,2024-11-21T22:59:00,2024-11-22T10:55:00,2024-11-21,3,11
IB,642.54,2024-11-21T20:55:00,2024-11-22T10:10:00,2024-11-21,3,11
VS,665.95,2024-11-21T18:45:00,2024-11-22T08:15:00,2024-11-21,3,11
AY,678.05,2024-11-21T22:45:00,2024-11-22T13:55:00,2024-11-21,3,11
AY,678.05,2024-11-21T22:45:00,2024-11-22T13:55:00,2024-11-21,3,11
EI,694.56,2024-11-21T17:00:00,2024-11-22T04:25:00,2024-11-21,3,11
EI,701.66,2024-11-21T21:10:00,2024-11-22T08:50:00,2024-11-21,3,11
EI,722.56,2024-11-21T21:10:00,2024-11-22T08:50:00,2024-11-21,3,11
EI,722.56,2024-11-21T17:00:00,2024-11-22T04:25:00,2024-11-21,3,11
LO,751.28,2024-11-21T22:35:00,2024-11-22T13:05:00,2024-11-21,3,11
LO,751.28,2024-11-21T22:35:00,2024-11-22T13:05:00,2024-11-21,3,11
TK,848.48,2024-11-21T13:00:00,2024-11-22T06:50:00,2024-11-21,3,11
TK,848.48,2024-11-21T23:40:00,2024-11-22T17:25:00,2024-11-21,3,11
TK,848.48,2024-11-21T19:50:00,2024-11-22T13:45:00,2024-11-21,3,11
TK,848.48,2024-11-21T13:00:00,2024-11-22T06:50:00,2024-11-21,3,11
TK,848.48,2024-11-21T19:50:00,2024-11-22T13:45:00,2024-11-21,3,11
TK,848.48,2024-11-21T23:40:00,2024-11-22T17:25:00,2024-11-21,3,11
UX,953.62,2024-11-21T18:35:00,2024-11-22T08:00:00,2024-11-21,3,11
UX,960.6,2024-11-21T18:35:00,2024-11-22T08:00:00,2024-11-21,3,11
IB,1318.54,2024-11-21T20:55:00,2024-11-22T10:10:00,2024-11-21,3,11
IB,1318.54,2024-11-21T19:40:00,2024-11-22T08:45:00,2024-11-21,3,11
UA,3792.05,2024-11-21T22:10:00,2024-11-22T11:55:00,2024-11-21,3,11
UA,3792.05,2024-11-21T22:10:00,2024-11-22T11:55:00,2024-11-21,3,11
UA,4094.37,2024-11-21T22:10:00,2024-11-22T11:55:00,2024-11-21,3,11
LX,4110.84,2024-11-21T19:00:00,2024-11-22T05:00:00,2024-11-21,3,11
LX,4110.84,2024-11-21T19:00:00,2024-11-22T05:00:00,2024-11-21,3,11
LX,4110.84,2024-11-21T19:00:00,2024-11-22T05:00:00,2024-11-21,3,11
LX,4110.84,2024-11-21T21:00:00,2024-11-22T10:45:00,2024-11-21,3,11
LH,4111.75,2024-11-21T17:25:00,2024-11-22T06:30:00,2024-11-21,3,11
LH,4111.96,2024-11-21T22:10:00,2024-11-22T12:05:00,2024-11-21,3,11
SN,4117.47,2024-11-21T18:25:00,2024-11-22T07:40:00,2024-11-21,3,11
LX,4138.34,2024-11-21T19:45:00,2024-11-22T09:20:00,2024-11-21,3,11
LX,4138.34,2024-11-21T19:45:00,2024-11-22T09:20:00,2024-11-21,3,11
AF,11664.58,2024-11-21T21:25:00,2024-11-22T10:30:00,2024-11-21,3,11
UX,370.62,2024-11-22T22:05:00,2024-11-23T11:10:00,2024-11-22,4,11
UX,377.6,2024-11-22T22:05:00,2024-11-23T11:10:00,2024-11-22,4,11
S4,408.57,2024-11-22T21:10:00,2024-11-23T06:45:00,2024-11-22,4,11
TP,431.66,2024-11-22T22:00:00,2024-11-23T09:40:00,2024-11-22,4,11
TP,431.66,2024-11-22T22:00:00,2024-11-23T09:40:00,2024-11-22,4,11
AT,436.2,2024-11-22T20:15:00,2024-11-23T09:10:00,2024-11-22,4,11
AZ,503.32,2024-11-22T16:45:00,2024-11-23T07:05:00,2024-11-22,4,11
AZ,503.32,2024-11-22T17:50:00,2024-11-23T08:10:00,2024-11-22,4,11
AZ,503.32,2024-11-22T21:15:00,2024-11-23T11:45:00,2024-11-22,4,11
AZ,503.32,2024-11-22T14:46:00,2024-11-22T16:13:00,2024-11-22,4,11
AZ,503.32,2024-11-22T15:20:00,2024-11-22T18:39:00,2024-11-22,4,11
AZ,503.32,2024-11-22T10:30:00,2024-11-22T12:10:00,2024-11-22,4,11
AZ,503.32,2024-11-22T09:59:00,2024-11-22T11:20:00,2024-11-22,4,11
AZ,503.32,2024-11-22T11:40:00,2024-11-22T14:51:00,2024-11-22,4,11
UA,503.32,2024-11-22T10:05:00,2024-11-22T11:32:00,2024-11-22,4,11
AC,503.32,2024-11-22T10:05:00,2024-11-22T11:32:00,2024-11-22,4,11
AZ,508.51,2024-11-22T21:30:00,2024-11-23T00:59:00,2024-11-22,4,11
AZ,508.51,2024-11-22T21:30:00,2024-11-23T01:21:00,2024-11-22,4,11
UA,520.25,2024-11-22T16:25:00,2024-11-23T06:10:00,2024-11-22,4,11
UA,520.25,2024-11-22T20:55:00,2024-11-23T10:40:00,2024-11-22,4,11
UA,521.16,2024-11-22T17:30:00,2024-11-23T07:00:00,2024-11-22,4,11
UA,521.16,2024-11-22T17:30:00,2024-11-23T07:00:00,2024-11-22,4,11
UA,521.37,2024-11-22T15:45:00,2024-11-23T05:25:00,2024-11-22,4,11
UA,521.37,2024-11-22T22:10:00,2024-11-23T11:55:00,2024-11-22,4,11
UA,521.37,2024-11-22T15:45:00,2024-11-23T05:25:00,2024-11-22,4,11
UA,521.37,2024-11-22T22:10:00,2024-11-23T11:55:00,2024-11-22,4,11
TP,524.66,2024-11-22T14:15:00,2024-11-22T15:28:00,2024-11-22,4,11
TP,524.66,2024-11-22T13:15:00,2024-11-22T14:26:00,2024-11-22,4,11
TP,524.66,2024-11-22T14:15:00,2024-11-22T15:28:00,2024-11-22,4,11
TP,524.66,2024-11-22T13:15:00,2024-11-22T14:26:00,2024-11-22,4,11
LX,537.84,2024-11-22T16:25:00,2024-11-23T06:10:00,2024-11-22,4,11
LX,537.84,2024-11-22T21:00:00,2024-11-23T10:45:00,2024-11-22,4,11
LH,538.75,2024-11-22T17:25:00,2024-11-23T06:30:00,2024-11-22,4,11
LH,538.75,2024-11-22T17:25:00,2024-11-23T06:30:00,2024-11-22,4,11
LH,538.96,2024-11-22T20:00:00,2024-11-23T11:00:00,2024-11-22,4,11
LH,538.96,2024-11-22T04:00:00,2024-11-22T17:25:00,2024-11-22,4,11
LH,538.96,2024-11-22T18:00:00,2024-11-23T07:00:00,2024-11-22,4,11
LH,538.96,2024-11-22T04:00:00,2024-11-22T17:25:00,2024-11-22,4,11
LH,538.96,2024-11-22T22:10:00,2024-11-23T12:05:00,2024-11-22,4,11
LH,538.96,2024-11-22T18:00:00,2024-11-23T07:00:00,2024-11-22,4,11
LH,538.96,2024-11-22T22:10:00,2024-11-23T12:05:00,2024-11-22,4,11
LH,538.96,2024-11-22T15:55:00,2024-11-23T05:25:00,2024-11-22,4,11
LH,538.96,2024-11-22T20:00:00,2024-11-23T11:00:00,2024-11-22,4,11
UA,543.7,2024-11-22T22:10:00,2024-11-23T11:55:00,2024-11-22,4,11
LH,546.28,2024-11-22T09:00:00,2024-11-22T21:00:00,2024-11-22,4,11
LH,561.81,2024-11-22T09:00:00,2024-11-22T21:00:00,2024-11-22,4,11
LX,565.34,2024-11-22T19:45:00,2024-11-23T09:20:00,2024-11-22,4,11
AF,584.25,2024-11-22T16:30:00,2024-11-23T05:45:00,2024-11-22,4,11
AF,584.25,2024-11-22T00:45:00,2024-11-22T13:55:00,2024-11-22,4,11
AF,584.25,2024-11-22T21:30:00,2024-11-23T10:45:00,2024-11-22,4,11
AF,584.25,2024-11-22T18:30:00,2024-11-23T07:45:00,2024-11-22,4,11
AF,584.25,2024-11-22T17:30:00,2024-11-23T06:40:00,2024-11-22,4,11
AF,584.25,2024-11-22T00:45:00,2024-11-22T13:55:00,2024-11-22,4,11
VS,595.95,2024-11-22T16:40:00,2024-11-23T05:55:00,2024-11-22,4,11
AF,595.95,2024-11-22T17:50:00,2024-11-23T06:50:00,2024-11-22,4,11
AF,595.95,2024-11-22T21:25:00,2024-11-23T10:30:00,2024-11-22,4,11
AF,595.95,2024-11-22T21:25:00,2024-11-23T10:30:00,2024-11-22,4,11
LH,608.96,2024-11-22T15:55:00,2024-11-23T05:25:00,2024-11-22,4,11
UA,613.25,2024-11-22T16:25:00,2024-11-23T06:10:00,2024-11-22,4,11
OS,614.15,2024-11-22T19:00:00,2024-11-23T08:00:00,2024-11-22,4,11
UA,619.88,2024-11-22T18:25:00,2024-11-23T07:40:00,2024-11-22,4,11
IB,620.54,2024-11-22T19:40:00,2024-11-23T08:45:00,2024-11-22,4,11
UA,623.82,2024-11-22T19:45:00,2024-11-23T09:20:00,2024-11-22,4,11
AY,678.05,2024-11-22T22:45:00,2024-11-23T13:55:00,2024-11-22,4,11
AY,678.05,2024-11-22T22:45:00,2024-11-23T13:55:00,2024-11-22,4,11
EI,694.56,2024-11-22T17:00:00,2024-11-23T04:25:00,2024-11-22,4,11
EI,701.66,2024-11-22T21:10:00,2024-11-23T08:50:00,2024-11-22,4,11
IB,731.54,2024-11-22T19:40:00,2024-11-23T08:45:00,2024-11-22,4,11
IB,742.54,2024-11-22T20:55:00,2024-11-23T10:10:00,2024-11-22,4,11
IB,742.54,2024-11-22T20:55:00,2024-11-23T10:10:00,2024-11-22,4,11
UX,842.62,2024-11-22T18:35:00,2024-11-23T08:00:00,2024-11-22,4,11
UX,849.6,2024-11-22T18:35:00,2024-11-23T08:00:00,2024-11-22,4,11
TK,858.48,2024-11-22T13:00:00,2024-11-23T06:50:00,2024-11-22,4,11
TK,858.48,2024-11-22T23:40:00,2024-11-23T17:25:00,2024-11-22,4,11
TK,858.48,2024-11-22T19:50:00,2024-11-23T13:45:00,2024-11-22,4,11
TK,858.48,2024-11-22T13:00:00,2024-11-23T06:50:00,2024-11-22,4,11
TK,858.48,2024-11-22T19:50:00,2024-11-23T13:45:00,2024-11-22,4,11
TK,858.48,2024-11-22T23:40:00,2024-11-23T17:25:00,2024-11-22,4,11
IB,1744.22,2024-11-22T16:55:00,2024-11-23T06:10:00,2024-11-22,4,11
LX,4110.84,2024-11-22T19:00:00,2024-11-23T05:00:00,2024-11-22,4,11
LX,4110.84,2024-11-22T19:00:00,2024-11-23T05:00:00,2024-11-22,4,11
LX,4110.84,2024-11-22T19:00:00,2024-11-23T05:00:00,2024-11-22,4,11
LX,4110.84,2024-11-22T21:00:00,2024-11-23T10:45:00,2024-11-22,4,11
LH,4111.96,2024-11-22T18:00:00,2024-11-23T07:00:00,2024-11-22,4,11
SN,4117.47,2024-11-22T18:25:00,2024-11-23T07:40:00,2024-11-22,4,11
LX,4121.41,2024-11-22T19:45:00,2024-11-23T09:20:00,2024-11-22,4,11
LX,4138.34,2024-11-22T19:45:00,2024-11-23T09:20:00,2024-11-22,4,11
LX,4138.34,2024-11-22T19:45:00,2024-11-23T09:20:00,2024-11-22,4,11
LX,4138.34,2024-11-22T19:45:00,2024-11-23T09:20:00,2024-11-22,4,11
AZ,351.51,2024-11-23T21:00:00,2024-11-23T22:36:00,2024-11-23,5,11
AZ,351.51,2024-11-23T17:00:00,2024-11-23T18:25:00,2024-11-23,5,11
UX,370.62,2024-11-23T22:05:00,2024-11-24T11:10:00,2024-11-23,5,11
UX,377.6,2024-11-23T22:05:00,2024-11-24T11:10:00,2024-11-23,5,11
FI,422.29,2024-11-23T19:25:00,2024-11-24T06:15:00,2024-11-23,5,11
TP,431.66,2024-11-23T22:00:00,2024-11-24T09:40:00,2024-11-23,5,11
TP,431.66,2024-11-23T22:00:00,2024-11-24T09:40:00,2024-11-23,5,11
AT,436.2,2024-11-23T20:15:00,2024-11-24T09:10:00,2024-11-23,5,11
AZ,503.32,2024-11-23T16:45:00,2024-11-24T07:05:00,2024-11-23,5,11
AZ,503.32,2024-11-23T17:50:00,2024-11-24T08:10:00,2024-11-23,5,11
AZ,503.32,2024-11-23T21:15:00,2024-11-24T11:45:00,2024-11-23,5,11
AZ,503.32,2024-11-23T15:20:00,2024-11-23T18:39:00,2024-11-23,5,11
AZ,503.32,2024-11-23T17:25:00,2024-11-23T20:48:00,2024-11-23,5,11
AZ,503.32,2024-11-23T15:20:00,2024-11-23T18:39:00,2024-11-23,5,11
AZ,503.32,2024-11-23T11:40:00,2024-11-23T14:51:00,2024-11-23,5,11
AZ,503.32,2024-11-23T09:00:00,2024-11-23T12:36:00,2024-11-23,5,11
UA,508.62,2024-11-23T15:55:00,2024-11-23T17:39:00,2024-11-23,5,11
UA,508.62,2024-11-23T09:45:00,2024-11-23T11:29:00,2024-11-23,5,11
AC,508.62,2024-11-23T15:55:00,2024-11-23T17:39:00,2024-11-23,5,11
AC,508.62,2024-11-23T09:45:00,2024-11-23T11:29:00,2024-11-23,5,11
UA,520.25,2024-11-23T20:55:00,2024-11-24T10:40:00,2024-11-23,5,11
UA,521.16,2024-11-23T17:30:00,2024-11-24T07:00:00,2024-11-23,5,11
UA,521.16,2024-11-23T17:30:00,2024-11-24T07:00:00,2024-11-23,5,11
UA,521.37,2024-11-23T15:45:00,2024-11-24T05:25:00,2024-11-23,5,11
UA,521.37,2024-11-23T22:10:00,2024-11-24T11:55:00,2024-11-23,5,11
UA,521.37,2024-11-23T15:45:00,2024-11-24T05:25:00,2024-11-23,5,11
UA,521.37,2024-11-23T22:10:00,2024-11-24T11:55:00,2024-11-23,5,11
TP,524.66,2024-11-23T15:15:00,2024-11-23T16:34:00,2024-11-23,5,11
UA,526.88,2024-11-23T18:25:00,2024-11-24T07:40:00,2024-11-23,5,11
LX,537.84,2024-11-23T16:25:00,2024-11-24T06:10:00,2024-11-23,5,11
LX,537.84,2024-11-23T21:00:00,2024-11-24T10:45:00,2024-11-23,5,11
LH,538.75,2024-11-23T17:25:00,2024-11-24T06:30:00,2024-11-23,5,11
LH,538.75,2024-11-23T17:25:00,2024-11-24T06:30:00,2024-11-23,5,11
LH,538.96,2024-11-23T15:55:00,2024-11-24T05:25:00,2024-11-23,5,11
